MSOA11CD,loneliness,LISA_score,LISA_support
E02005097,2.4616768124812665,0.8333333333333334,6
E02000709,2.4534194413391917,1.0,7
E02005520,2.4511271171701847,1.0,6
E02004882,2.4496719409492766,1.0,6
E02005701,2.4484908896351243,0.8,10
E02000052,2.4479711555527723,1.0,5
E02000792,2.4443259002606266,1.0,7
E02005463,2.4434741316927315,1.0,3
E02005363,2.4413179486297207,1.0,9
E02004298,2.441155472970979,0.7142857142857143,7
E02002557,2.438909427292396,1.0,6
E02000700,2.4332003862789198,1.0,9
E02003612,2.432784679322586,1.0,7
E02000292,2.4303420298216394,1.0,9
E02004976,2.430267705674465,1.0,8
E02005625,2.428728869420941,1.0,3
E02005679,2.426100554948575,1.0,6
E02000495,2.424347408547311,1.0,5
E02000452,2.4191912427393665,0.5714285714285714,7
E02005561,2.419059361295739,0.875,8
E02000767,2.4179957348831467,0.875,8
E02000874,2.416119812220943,1.0,6
E02003973,2.4086804600589566,1.0,4
E02003257,2.407171000336706,1.0,4
E02000860,2.406946111532993,1.0,6
E02000361,2.406922731366958,0.75,8
E02000219,2.403005479110724,0.4444444444444444,9
E02002831,2.4022121864604906,0.6666666666666666,6
E02004974,2.401994510581819,1.0,7
E02005660,2.401883464660473,1.0,7
E02003384,2.4014911237370584,0.7,10
E02000121,2.4006928971614196,1.0,7
E02000944,2.396588153540613,1.0,5
E02000536,2.3957074196111097,0.8333333333333334,6
E02002830,2.393244586388263,0.75,8
E02003239,2.391431456822096,1.0,8
E02000744,2.3878669408035043,0.875,8
E02006853,2.386287825021013,1.0,5
E02003999,2.3838273136807633,0.9090909090909091,11
E02004971,2.3782934578430748,1.0,7
E02004916,2.376228823041336,1.0,6
E02004678,2.3754719268102833,0.875,8
E02001602,2.3743423228678604,0.6666666666666666,6
E02000606,2.3699306401516127,1.0,7
E02000469,2.3686930671125266,0.7142857142857143,7
E02003974,2.367248805615555,1.0,4
E02000807,2.3667747622378568,0.8571428571428571,7
E02004958,2.3665911270963003,0.9090909090909091,11
E02006517,2.3639185815613315,1.0,8
E02006850,2.3631170985518577,1.0,9
E02005953,2.3618719956934235,1.0,6
E02005682,2.353853058055215,0.8888888888888888,9
E02003238,2.353312811187886,1.0,4
E02003657,2.3472265188437786,0.7857142857142857,14
E02000797,2.347010229293688,1.0,6
E02004505,2.345287434978332,0.7777777777777778,9
E02005497,2.342737950127636,1.0,4
E02001585,2.3425991478699775,1.0,7
E02000622,2.3398229232227266,1.0,9
E02005680,2.3392468716743227,1.0,5
E02006322,2.337558100660586,1.0,8
E02004995,2.337054521884328,1.0,5
E02006372,2.3357279146317307,1.0,5
E02000632,2.333995154536582,1.0,9
E02004004,2.3313487166971187,1.0,5
E02003242,2.329701289614213,1.0,8
E02005968,2.328929586819906,1.0,8
E02001826,2.3282020795962457,1.0,4
E02005442,2.3260481434900937,1.0,5
E02000933,2.323412672710682,1.0,7
E02004832,2.323262945852345,0.6666666666666666,6
E02000262,2.3222062432157506,0.8571428571428571,7
E02005364,2.320377373976161,1.0,4
E02004562,2.3192779899656073,1.0,5
E02003767,2.318477756855954,0.9090909090909091,11
E02001355,2.318373018075056,0.6666666666666666,6
E02004758,2.317232773486705,1.0,8
E02005637,2.3154389521289827,1.0,4
E02003735,2.3135631241122376,1.0,8
E02001598,2.310725386142181,1.0,10
E02005933,2.3078043360314084,1.0,5
E02003014,2.307724339751262,0.8,5
E02003022,2.3059074751977753,1.0,6
E02000429,2.3055699178622144,0.875,8
E02000931,2.3002966289701434,0.875,8
E02003115,2.3002725851028827,1.0,7
E02005677,2.3000994995449795,1.0,10
E02002714,2.298399655911914,1.0,5
E02001583,2.298126878174695,0.875,8
E02004911,2.2977559457455743,1.0,6
E02003610,2.2958112325734263,0.8333333333333334,6
E02005443,2.2931205876367744,1.0,5
E02005974,2.289652025156169,1.0,4
E02000533,2.2893813646248478,1.0,7
E02006277,2.2884053271183835,1.0,3
E02005456,2.2849174462634956,1.0,7
E02004486,2.284528067291224,1.0,5
E02004369,2.283540019719564,1.0,6
E02004455,2.2831774237329436,1.0,7
E02002535,2.283078699604786,0.4,5
E02005935,2.282878797314398,1.0,5
E02000272,2.282628513509144,1.0,8
E02000856,2.282605868006832,1.0,7
E02006486,2.278592161801367,0.8571428571428571,7
E02004975,2.276582534816168,0.8571428571428571,7
E02000012,2.2723784534007154,1.0,8
E02001599,2.2721807940683827,1.0,7
E02000268,2.2707085933258306,0.8333333333333334,6
E02004305,2.270586692232256,0.8571428571428571,7
E02000265,2.269956012599944,0.8333333333333334,6
E02000795,2.269778538917093,1.0,11
E02002990,2.264826942586446,0.8,5
E02006285,2.2636139706198932,1.0,6
E02006278,2.259045497808673,1.0,5
E02004540,2.258157933928916,0.8571428571428571,7
E02002861,2.258135849240714,0.875,8
E02004149,2.2551545740560415,0.8333333333333334,6
E02000887,2.254969548726757,1.0,7
E02005684,2.2541654260471264,1.0,7
E02000870,2.252666179564132,1.0,5
E02000794,2.252518571733669,1.0,9
E02006425,2.2523562733715234,1.0,7
E02002525,2.2515488240264525,1.0,6
E02004345,2.2509200910413005,1.0,8
E02005676,2.2493419936115013,1.0,5
E02001348,2.2479011393407236,0.8,5
E02006635,2.245652941668841,1.0,3
E02004619,2.2450599947868937,1.0,9
E02001324,2.243414446178301,0.75,4
E02003237,2.2416359221803583,1.0,9
E02000796,2.240670955985239,1.0,8
E02000894,2.2384929860995264,0.75,8
E02003439,2.237662315928108,0.625,8
E02000259,2.236675821637231,0.8571428571428571,7
E02003044,2.2324771031336352,1.0,7
E02003987,2.2313671866088387,1.0,7
E02006281,2.2292160510298054,1.0,6
E02000832,2.228566040195301,0.8571428571428571,7
E02004973,2.226945624639384,1.0,5
E02005495,2.22684082342575,1.0,6
E02006276,2.22644664934652,1.0,11
E02005557,2.2259102947808644,1.0,6
E02005335,2.2241282264094577,0.9166666666666666,12
E02005632,2.22055148327745,1.0,11
E02005648,2.2184094832415617,1.0,5
E02000805,2.2134076785442565,1.0,8
E02004292,2.21318676179476,1.0,8
E02004368,2.2126242405029135,1.0,7
E02004894,2.2123228514868947,1.0,6
E02002524,2.2098675121327402,1.0,5
E02005489,2.209540775309921,1.0,6
E02001825,2.2089622736659766,1.0,9
E02003606,2.2084103626367177,0.7777777777777778,9
E02000729,2.208314406300471,1.0,7
E02003020,2.2072419822812885,0.8571428571428571,7
E02000595,2.2061411582575703,0.8571428571428571,7
E02004002,2.2053463922201066,1.0,6
E02005510,2.205203124565224,0.6666666666666666,9
E02006484,2.20241741072754,1.0,6
E02002671,2.1990354801044734,1.0,8
E02002573,2.198422375515929,0.875,8
E02006866,2.196831416441646,1.0,5
E02004893,2.196781551894384,1.0,5
E02002519,2.1943354338249597,1.0,5
E02000599,2.1916490432796727,1.0,9
E02005534,2.188282387284857,1.0,5
E02001984,2.18733393842424,0.7142857142857143,7
E02004620,2.1852649608868506,1.0,4
E02000250,2.1843374748784306,0.8333333333333334,6
E02000367,2.183387739892039,1.0,9
E02005467,2.1825721742545765,0.75,4
E02000959,2.1814484252917667,0.8333333333333334,6
E02002555,2.1804911370317073,0.8,5
E02003747,2.179792152432591,1.0,4
E02004307,2.179470738011394,0.7142857142857143,7
E02006800,2.1778752636222736,0.7,10
E02005289,2.1769553829835346,1.0,6
E02004891,2.1769276941348914,1.0,7
E02002856,2.1738086128518437,1.0,6
E02005149,2.173306842683177,0.7,10
E02000053,2.1724663394135155,1.0,7
E02005943,2.1721871801034207,1.0,9
E02004978,2.1721372292771175,0.8571428571428571,7
E02003399,2.1718890666561785,0.7777777777777778,9
E02006481,2.1714419447223365,0.8333333333333334,6
E02003428,2.1697333538195185,1.0,5
E02005641,2.1680195169165555,1.0,6
E02004581,2.1654616895131813,1.0,7
E02005667,2.1646049415836397,1.0,6
E02005365,2.1645657681668258,0.8,5
E02005559,2.160792518656688,1.0,5
E02004668,2.1595134903035933,0.8888888888888888,9
E02004892,2.158916745701921,1.0,4
E02006454,2.1585230783069376,0.6,5
E02000855,2.1584877963648017,0.8571428571428571,7
E02003661,2.158402533326155,1.0,6
E02000538,2.1525864161584205,1.0,8
E02003118,2.151925321821208,0.75,8
E02005321,2.1505930589660043,1.0,5
E02000859,2.1493586947493757,1.0,5
E02005186,2.143006548027799,0.5833333333333334,12
E02005685,2.139510061394682,0.8,5
E02003244,2.13897393897778,1.0,6
E02005471,2.138200234140963,0.8,5
E02004857,2.1377503713739237,1.0,6
E02000784,2.136781799823866,1.0,8
E02006275,2.136299899560724,1.0,5
E02001364,2.13493230859316,0.5714285714285714,7
E02004994,2.1346779974942494,1.0,12
E02004867,2.1345664510886366,1.0,5
E02006544,2.134379558034155,0.42857142857142855,7
E02001806,2.132873667394984,0.8,5
E02005939,2.128770654951576,1.0,9
E02003982,2.126953201850225,1.0,6
E02000890,2.124480860409732,0.625,8
E02000520,2.1238756154324494,0.9,10
E02006280,2.1228764362345087,0.9,10
E02005663,2.1194358219565643,1.0,6
E02004525,2.1162361374598246,1.0,4
E02003679,2.1146506264215756,1.0,6
E02005560,2.1130487208317317,0.8333333333333334,6
E02003979,2.1053121172924043,0.8571428571428571,7
E02003285,2.104835243641851,0.8,5
E02003028,2.103072598281759,0.8888888888888888,9
E02004016,2.1005015192516363,1.0,7
E02004914,2.0998981399014407,1.0,6
E02000645,2.099634751073574,1.0,7
E02000585,2.098363604636917,1.0,9
E02004306,2.095561228392502,0.7777777777777778,9
E02000713,2.0923280902425443,1.0,7
E02004624,2.090342819550983,1.0,12
E02004304,2.0899676119853114,0.6666666666666666,6
E02006675,2.0885096870556805,1.0,6
E02004523,2.0868202741232786,1.0,6
E02005985,2.083705956102039,1.0,5
E02005297,2.0781584538358295,0.6666666666666666,9
E02003426,2.076979661575227,1.0,7
E02000370,2.0752647496958843,0.6666666666666666,6
E02004520,2.0727526151604194,1.0,6
E02004077,2.0721783191738377,0.5555555555555556,9
E02000417,2.0698199086217914,1.0,7
E02000260,2.0682884064664657,1.0,5
E02001741,2.067010240709256,0.7777777777777778,9
E02005683,2.0654524189707693,0.9,10
E02005951,2.0653894251533944,1.0,7
E02002532,2.0625006155407646,1.0,8
E02004677,2.0624310890724944,0.75,8
E02001669,2.0609865125339835,1.0,6
E02000106,2.0604866284860526,0.7142857142857143,7
E02000477,2.0586026558330834,1.0,7
E02006877,2.0563184550846914,1.0,8
E02004622,2.0531556737964625,1.0,6
E02006786,2.0522750120487245,0.7142857142857143,7
E02000321,2.050854569363406,0.6,5
E02005695,2.049913235619499,1.0,8
E02004862,2.0498505751977163,1.0,6
E02000603,2.0481388271904497,1.0,6
E02000057,2.046230674526302,0.8,5
E02006286,2.0461245675461597,1.0,5
E02000267,2.0454418659877227,0.8333333333333334,6
E02000192,2.0446382789267186,1.0,6
E02003966,2.0444927529144263,0.9,10
E02005449,2.0439052188627755,0.8571428571428571,7
E02003749,2.042623678029015,0.7,10
E02003018,2.040141401687722,0.7142857142857143,7
E02006334,2.0396454169003024,0.8571428571428571,7
E02004377,2.0388362997845455,1.0,8
E02005668,2.0383359597334554,1.0,5
E02000648,2.0376546670958864,1.0,6
E02004908,2.0372120039852537,1.0,7
E02000404,2.0362051764901055,1.0,5
E02004915,2.0353607283406974,1.0,9
E02004518,2.0350060801755707,1.0,7
E02004890,2.032945983925715,1.0,7
E02003775,2.0320432968486903,1.0,5
E02005473,2.0318522853958183,1.0,5
E02004761,2.030827511862592,1.0,6
E02000587,2.0293669860974175,1.0,6
E02003294,2.0255440752662857,1.0,4
E02006369,2.0232291760388015,0.7272727272727273,11
E02000857,2.0226053004733533,1.0,6
E02003147,2.022265038348368,0.8,5
E02000950,2.021540619948298,1.0,7
E02000532,2.021073858350963,0.8571428571428571,7
E02005906,2.014885001529669,0.8571428571428571,7
E02002518,2.0147349684449605,1.0,6
E02005932,2.013788610189339,1.0,4
E02003119,2.013731996787204,0.75,4
E02003675,2.013328236874144,1.0,5
E02005692,2.0123382809036547,1.0,10
E02004583,2.0103349691739267,1.0,4
E02002552,2.007601213979346,1.0,6
E02006489,2.0064550788719786,1.0,5
E02003116,2.0054360313064272,0.8333333333333334,6
E02004458,2.00416458906776,1.0,7
E02002529,2.0027706089649544,1.0,5
E02000195,2.002508434503844,1.0,7
E02006279,2.002268243659453,1.0,5
E02005484,2.0018183272671424,1.0,9
E02005644,2.000042079147451,1.0,5
E02005631,1.9998281477004516,1.0,6
E02004156,1.9997119163468007,0.875,8
E02000930,1.9989987794982589,0.75,8
E02004396,1.9969406358535435,1.0,9
E02004665,1.9961510334732917,0.7142857142857143,7
E02000787,1.995615746941849,1.0,6
E02005621,1.995151476651273,0.7272727272727273,11
E02000922,1.9947549809103806,1.0,7
E02003245,1.9932339615656325,1.0,7
E02005556,1.9927760068605065,0.8333333333333334,6
E02006526,1.9927238144023747,0.5714285714285714,7
E02001514,1.9902226841518829,0.75,8
E02006650,1.9892555192578567,0.8888888888888888,9
E02004018,1.988798256216923,1.0,5
E02005085,1.98681490320535,0.8888888888888888,9
E02004948,1.986484274186589,1.0,7
E02004923,1.9859941139287849,0.9,10
E02000936,1.9840338698252122,1.0,7
E02001532,1.9840238253068796,1.0,3
E02003777,1.9834634540160858,0.875,8
E02003240,1.9824569582954725,1.0,8
E02006817,1.9797613086348336,0.8333333333333334,6
E02001814,1.977094251059781,1.0,5
E02005475,1.9763917056969067,0.8888888888888888,9
E02002536,1.9761104828397233,0.6666666666666666,6
E02000015,1.9748702784306147,1.0,7
E02004887,1.973363843766734,1.0,13
E02001737,1.9716732128451344,1.0,5
E02004001,1.9702951907467687,1.0,4
E02004261,1.9671316848412757,1.0,2
E02004878,1.9654258754822778,1.0,6
E02006284,1.9639124514009845,1.0,4
E02000541,1.9636641031146354,1.0,5
E02003984,1.9626876190224711,1.0,5
E02005646,1.9624557402438996,1.0,5
E02006513,1.9619351913144885,1.0,6
E02003988,1.9601312831995132,1.0,5
E02002517,1.9581571961205395,0.8461538461538461,13
E02006478,1.9564220302225244,1.0,5
E02005158,1.954937229280399,1.0,8
E02000540,1.954588116488599,1.0,6
E02001745,1.9496676368990637,1.0,5
E02000612,1.9492349005864729,1.0,7
E02004524,1.9484933437608136,1.0,15
E02003660,1.9465151587240097,0.9,10
E02000928,1.9440272217580812,1.0,6
E02000170,1.9431918528414194,0.625,8
E02000649,1.943184058284402,0.875,8
E02001057,1.9431629279906124,0.5714285714285714,7
E02005338,1.9418080197569116,0.9,10
E02004625,1.9417275986215734,0.8888888888888888,9
E02003246,1.9402422356691673,1.0,8
E02000276,1.9397754397936424,1.0,6
E02004290,1.9378309961587699,1.0,6
E02003754,1.9364661595676314,1.0,10
E02005382,1.936240089975833,1.0,5
E02003672,1.9344893043541107,0.5833333333333334,12
E02003878,1.934320011146221,0.9090909090909091,11
E02005907,1.932937787558132,1.0,4
E02005976,1.932686101884378,0.7333333333333333,15
E02001794,1.93267742475902,0.8333333333333334,6
E02000982,1.9324526371707413,0.8333333333333334,6
E02006878,1.9317443712887272,1.0,7
E02006662,1.9296010201088145,1.0,3
E02001581,1.9291526366038352,0.75,4
E02000393,1.928931974001136,1.0,6
E02003117,1.9279281510340058,1.0,7
E02000302,1.9277444626637632,1.0,7
E02000482,1.9265183316644623,0.7142857142857143,7
E02006321,1.9261813031668,1.0,5
E02005643,1.925634770379085,1.0,6
E02006661,1.9233808833536992,0.8,10
E02005342,1.922436952342901,0.9090909090909091,11
E02005272,1.9220744029719525,1.0,5
E02006631,1.921069737890304,1.0,4
E02006522,1.919958933641616,0.4166666666666667,12
E02002571,1.919091544212616,1.0,6
E02005461,1.9189776721011782,0.8,10
E02004844,1.9186409486467522,1.0,5
E02000915,1.9169398419922719,1.0,7
E02002538,1.9161840139093185,0.6666666666666666,9
E02000754,1.9137835332182034,1.0,6
E02000305,1.9134797047382848,1.0,6
E02006381,1.909327629268982,0.875,8
E02005091,1.909030184527058,0.5714285714285714,7
E02003226,1.908864229650347,1.0,6
E02004047,1.9061276751579117,1.0,4
E02004657,1.9058639383509939,1.0,7
E02000605,1.9042652367496073,1.0,7
E02000604,1.9033788931183724,1.0,8
E02006485,1.9033558108258841,0.8,5
E02000198,1.9021728364709565,0.875,8
E02003871,1.901585365582853,1.0,6
E02003873,1.901585365582853,1.0,4
E02003870,1.901585365582853,1.0,6
E02003866,1.9015853655828525,0.8333333333333334,6
E02003868,1.9015853655828525,1.0,6
E02003869,1.9015853655828525,1.0,6
E02003872,1.9015853655828525,0.5789473684210527,19
E02003867,1.9015853655828525,0.8333333333333334,6
E02001600,1.8999323393842003,0.8333333333333334,6
E02004753,1.8990078519414597,0.9090909090909091,11
E02002554,1.8984843947415717,1.0,8
E02000308,1.8981776614256394,0.8571428571428571,7
E02000484,1.8976079321013901,0.875,8
E02002516,1.89589409742744,1.0,5
E02005946,1.8947277211376268,1.0,5
E02003330,1.8940865667170599,1.0,6
E02004861,1.892516072622102,0.9,10
E02001394,1.8910789705304936,0.7777777777777778,9
E02000312,1.891054630944121,1.0,8
E02000545,1.8905273802857376,1.0,7
E02005161,1.8904886351262755,1.0,6
E02004874,1.8892180838367734,1.0,4
E02006325,1.8892096637008757,1.0,7
E02006015,1.8891727784958199,0.75,4
E02004675,1.8873507546485992,0.8,5
E02006282,1.8873363472487243,1.0,8
E02006379,1.886203358324302,0.8,5
E02003412,1.885919295186114,1.0,5
E02004454,1.8854533669192775,1.0,5
E02005847,1.8851140903412684,1.0,4
E02006647,1.8847685158383052,0.8888888888888888,9
E02000837,1.8832200397466257,1.0,8
E02005154,1.8818930603780004,0.75,8
E02005273,1.8817190612721175,0.25,8
E02004483,1.879429698900902,0.875,8
E02006329,1.8782717192566598,0.75,8
E02000579,1.8777443324116438,1.0,6
E02000546,1.8769408243899237,1.0,7
E02003368,1.8758748066601054,0.5,6
E02003599,1.8752495352043375,1.0,2
E02000353,1.8745217444486622,0.5,8
E02000624,1.8744505526523534,1.0,7
E02001724,1.8712580700026487,0.6,5
E02000261,1.871025713519614,1.0,9
E02004541,1.8694027178890207,0.8333333333333334,6
E02000256,1.8693995311008142,0.8333333333333334,6
E02001681,1.867597540360503,1.0,5
E02000388,1.8664498393651165,1.0,7
E02006229,1.8658954601154716,1.0,6
E02002570,1.8657318202666713,1.0,5
E02004017,1.8636718072169054,1.0,6
E02000955,1.863605174800702,1.0,6
E02002827,1.8635886905864656,0.8571428571428571,7
E02000508,1.8619851364898838,1.0,6
E02003337,1.8595139106444136,0.8571428571428571,7
E02005527,1.8582695871062311,1.0,11
E02001809,1.8579745348912178,0.8333333333333334,6
E02002631,1.8562078101476887,1.0,4
E02003145,1.8556399599395073,0.5714285714285714,7
E02003733,1.8539839044717703,1.0,10
E02005271,1.8536273605895335,1.0,4
E02006512,1.8530279864918642,1.0,5
E02000974,1.8516229320680486,1.0,5
E02004480,1.85069764437933,1.0,7
E02003334,1.8499784749712145,1.0,7
E02000054,1.84443736820675,1.0,5
E02000583,1.8433821828342238,1.0,8
E02002828,1.8416034009667608,0.75,8
E02000574,1.8388366463238284,0.5,6
E02004355,1.8387402250884772,1.0,5
E02001352,1.838158208352601,0.6,5
E02003607,1.8377796333654093,0.7,10
E02000008,1.8374580515010877,1.0,7
E02006272,1.8361061017121494,0.875,8
E02005323,1.835573135236343,1.0,8
E02005526,1.8354159098070413,0.8,5
E02002572,1.8330375794769844,1.0,7
E02000406,1.8315528824197933,1.0,6
E02004909,1.831110628973918,1.0,4
E02006664,1.8308107820769475,0.9,10
E02001961,1.8299122144111974,1.0,6
E02000726,1.8294729571092636,1.0,13
E02002890,1.828468224090888,0.5,6
E02005506,1.8270025137307753,0.8333333333333334,6
E02000893,1.8248769039187918,0.5,6
E02005885,1.8240343467627587,1.0,6
E02005472,1.8239731605009109,1.0,6
E02005955,1.8235611235592335,1.0,5
E02006514,1.8232746906989477,1.0,5
E02000723,1.8230428425501521,1.0,6
E02004759,1.8226036448810787,1.0,7
E02000396,1.821330778243599,1.0,7
E02004522,1.8211274650292866,1.0,6
E02005299,1.820341172086505,1.0,6
E02005511,1.8172804073454882,0.75,4
E02002521,1.815151134095264,1.0,5
E02004372,1.8148166383430566,1.0,7
E02004019,1.8138974024870635,1.0,9
E02000456,1.813731436578092,0.8571428571428571,7
E02004521,1.8136165276468328,1.0,6
E02003756,1.8116116887942348,0.8333333333333334,6
E02005752,1.8097097360875782,0.5833333333333334,12
E02006490,1.8071778543440953,0.8,5
E02005320,1.8062853487705042,1.0,4
E02000640,1.8059054812610946,0.8,5
E02005934,1.8053871977031077,1.0,6
E02005883,1.8046995109511268,1.0,8
E02002566,1.8037527248541516,1.0,7
E02006377,1.8029477982675495,0.8333333333333334,6
E02003861,1.8028368026251123,1.0,3
E02004846,1.7984085642493595,1.0,5
E02000083,1.7977025187763775,0.875,8
E02006825,1.796612762983948,0.8571428571428571,7
E02004679,1.7935120296237133,0.9285714285714286,14
E02000036,1.7930524603442948,1.0,6
E02003391,1.7917876780241144,1.0,5
E02005647,1.7917516245012475,1.0,7
E02004457,1.791348403338455,1.0,8
E02000949,1.7906592725552866,0.8,10
E02005181,1.7905315891718376,1.0,4
E02001535,1.7903482364284047,0.5,18
E02004845,1.7901510161745944,1.0,6
E02006645,1.790039294239608,1.0,5
E02000790,1.790017628496066,1.0,6
E02004903,1.7890038375600221,1.0,8
E02000927,1.7888978448248638,1.0,6
E02001802,1.787849370040712,0.8571428571428571,7
